Rank	Name	Title	Country	Rating	Games	B-Year
 60	 Bauer, Christian	 g	 FRA	 2636	 6	 1977
 61	 Aleksandrov, Aleksej	 g	 BLR	 2635	 35	 1973
 62	 Beliavsky, Alexander G	 g	 SLO	 2635	 27	 1953
 63	 Sadvakasov, Darmen	 g	 KAZ	 2635	 26	 1979
 64	 Gurevich, Mikhail	 g	 BEL	 2634	 26	 1959
 65	 Kobalia, Mikhail	 g	 RUS	 2634	 16	 1978
 66	 Illescas Cordoba, Miguel	 g	 ESP	 2633	 18	 1965
 67	 Hansen, Curt	 g	 DEN	 2633	 0	 1964
 68	 Harikrishna, P.	 g	 IND	 2632	 42	 1986
 69	 Seirawan, Yasser	 g	 USA	 2631	 0	 1960
 70	 Avrukh, Boris	 g	 ISR	 2629	 26	 1978
 71	 Kaidanov, Gregory S	 g	 USA	 2629	 10	 1959
 72	 Tregubov, Pavel V.	 g	 RUS	 2629	 0	 1971
 73	 Goldin, Alexander	 g	 USA	 2628	 10	 1964
 74	 Almasi, Zoltan	 g	 HUN	 2628	 9	 1976
 75	 Hjartarson, Johann	 g	 ISL	 2628	 0	 1963
 76	 Tiviakov, Sergei	 g	 NED	 2627	 43	 1973
 77	 Ni, Hua	 g	 CHN	 2625	 22	 1983
 78	 Movsesian, Sergei	 g	 SVK	 2624	 28	 1978
 79	 Kempinski, Robert	 g	 POL	 2624	 24	 1977
 80	 Huebner, Robert Dr.	 g	 GER	 2624	 0	 1948
 81	 Najer, Evgeniy	 g	 RUS	 2624	 0	 1977
 82	 Ghaem Maghami, Ehsan	 g	 IRI	 2623	 66	 1982
 83	 Vladimirov, Evgeny	 g	 KAZ	 2623	 19	 1957
 84	 Naiditsch, Arkadij	 g	 GER	 2623	 7	 1985
 85	 Ehlvest, Jaan	 g	 EST	 2622	 19	 1962
 86	 Filippov, Valerij	 g	 RUS	 2621	 7	 1975
 87	 Miroshnichenko, Evgenij	 g	 UKR	 2620	 17	 1978
 88	 Timofeev, Artyom	 g	 RUS	 2619	 26	 1985
 89	 Macieja, Bartlomiej	 g	 POL	 2618	 26	 1977
 90	 Korchnoi, Viktor	 g	 SUI	 2617	 29	 1931
 91	 Istratescu, Andrei	 g	 ROM	 2617	 5	 1975
 92	 Sadler, Matthew	 g	 ENG	 2617	 0	 1974
 93	 Gustafsson, Jan	 g	 GER	 2616	 20	 1979
 94	 Iordachescu, Viorel	 g	 MDA	 2615	 23	 1977
 95	 Epishin, Vladimir	 g	 RUS	 2614	 42	 1965
 96	 Lutz, Christopher	 g	 GER	 2614	 18	 1971
 97	 McShane, Luke J.	 g	 ENG	 2614	 17	 1984
 98	 Kharlov, Andrei	 g	 RUS	 2614	 6	 1968
 99	 Nakamura, Hikaru	 g	 USA	 2613	 25	 1987
 100	 Kazhgaleyev, Murtas	 g	 KAZ	 2613	 2	 1973
