Rank	Name	Title	Country	Rating	Games	B-Year
 51	 Caruana, Fabiano	 g	 ITA	 2675	 18	 1992
 52	 Bu, Xiangzhi	 g	 CHN	 2673	 6	 1985
 53	 Georgiev, Kiril	 g	 BUL	 2672	 0	 1965
 54	 Harikrishna, P.	 g	 IND	 2672	 0	 1986
 55	 Fressinet, Laurent	 g	 FRA	 2670	 12	 1981
 56	 Areshchenko, Alexander	 g	 UKR	 2670	 6	 1986
 57	 Onischuk, Alexander	 g	 USA	 2670	 4	 1975
 58	 Zhigalko, Sergei	 g	 BLR	 2668	 13	 1989
 59	 Smirin, Ilia	 g	 ISR	 2668	 11	 1968
 60	 Kurnosov, Igor	 g	 RUS	 2668	 10	 1985
 61	 Najer, Evgeniy	 g	 RUS	 2665	 4	 1977
 62	 Tiviakov, Sergei	 g	 NED	 2662	 2	 1973
 63	 Riazantsev, Alexander	 g	 RUS	 2661	 0	 1985
 64	 Vescovi, Giovanni	 g	 BRA	 2660	 20	 1978
 65	 Cheparinov, Ivan	 g	 BUL	 2660	 15	 1986
 66	 Berkes, Ferenc	 g	 HUN	 2659	 9	 1985
 67	 Lastin, Alexander	 g	 RUS	 2659	 4	 1976
 68	 Meier, Georg	 g	 GER	 2658	 12	 1987
 69	 Nepomniachtchi, Ian	 g	 RUS	 2658	 10	 1990
 70	 Beliavsky, Alexander G	 g	 SLO	 2657	 18	 1953
 71	 Efimenko, Zahar	 g	 UKR	 2657	 10	 1985
 72	 Ni, Hua	 g	 CHN	 2657	 10	 1983
 73	 Smeets, Jan	 g	 NED	 2657	 10	 1985
 74	 Sutovsky, Emil	 g	 ISR	 2657	 9	 1977
 75	 Roiz, Michael	 g	 ISR	 2657	 8	 1983
 76	 Avrukh, Boris	 g	 ISR	 2656	 8	 1978
 77	 So, Wesley	 g	 PHI	 2656	 8	 1993
 78	 Krasenkow, Michal	 g	 POL	 2656	 0	 1963
 79	 Fridman, Daniel	 g	 GER	 2654	 8	 1976
 80	 Ganguly, Surya Shekhar	 g	 IND	 2654	 4	 1983
 81	 Baklan, Vladimir	 g	 UKR	 2654	 2	 1978
 82	 Grachev, Boris	 g	 RUS	 2653	 18	 1986
 83	 Sasikiran, Krishnan	 g	 IND	 2653	 4	 1981
 84	 Laznicka, Viktor	 g	 CZE	 2652	 16	 1988
 85	 Timofeev, Artyom	 g	 RUS	 2652	 4	 1985
 86	 Khismatullin, Denis	 g	 RUS	 2651	 16	 1984
 87	 Dreev, Alexey	 g	 RUS	 2650	 9	 1969
 88	 Sokolov, Ivan	 g	 BIH	 2649	 12	 1968
 89	 Inarkiev, Ernesto	 g	 RUS	 2649	 6	 1985
 90	 Seirawan, Yasser	 g	 USA	 2649	 2	 1960
 91	 Korobov, Anton	 g	 UKR	 2648	 17	 1985
 92	 Postny, Evgeny	 g	 ISR	 2648	 7	 1981
 93	 Le, Quang Liem	 g	 VIE	 2647	 20	 1991
 94	 Pashikian, Arman	 g	 ARM	 2647	 6	 1987
 95	 Landa, Konstantin	 g	 RUS	 2645	 10	 1972
 96	 Milov, Vadim	 g	 SUI	 2644	 6	 1972
 97	 Nyback, Tomi	 g	 FIN	 2643	 13	 1985
 98	 Bareev, Evgeny	 g	 RUS	 2643	 10	 1966
 99	 Kazhgaleyev, Murtas	 g	 KAZ	 2643	 9	 1973
 100	 Socko, Bartosz	 g	 POL	 2643	 8	 1978
