Rank	Name	Title	Country	Rating	Games	B-Year
 72	 Short, Nigel D	 g	 ENG	 2645	 15	 1965
 73	 Motylev, Alexander	 g	 RUS	 2644	 24	 1979
 74	 Jobava, Baadur	 g	 GEO	 2643	 20	 1983
 75	 Moiseenko, Alexander	 g	 UKR	 2643	 19	 1980
 76	 Sutovsky, Emil	 g	 ISR	 2642	 17	 1977
 77	 Predojevic, Borki	 g	 BIH	 2641	 27	 1987
 78	 Landa, Konstantin	 g	 RUS	 2641	 17	 1972
 79	 Zhang, Pengxiang	 g	 CHN	 2640	 42	 1980
 80	 Naiditsch, Arkadij	 g	 GER	 2638	 30	 1985
 81	 Beliavsky, Alexander G	 g	 SLO	 2638	 27	 1953
 82	 Efimenko, Zahar	 g	 UKR	 2638	 25	 1985
 83	 Khalifman, Alexander	 g	 RUS	 2638	 12	 1966
 84	 Izoria, Zviad	 g	 GEO	 2637	 10	 1984
 85	 Vachier-Lagrave, Maxime	 g	 FRA	 2637	 8	 1990
 86	 Krasenkow, Michal	 g	 POL	 2636	 27	 1963
 87	 Tregubov, Pavel V.	 g	 RUS	 2636	 18	 1971
 88	 Socko, Bartosz	 g	 POL	 2635	 21	 1978
 89	 Mchedlishvili, Mikheil	 g	 GEO	 2635	 9	 1979
 90	 Najer, Evgeniy	 g	 RUS	 2634	 15	 1977
 91	 Dreev, Alexey	 g	 RUS	 2633	 28	 1969
 92	 Mikhalevski, Victor	 g	 ISR	 2632	 27	 1972
 93	 Delchev, Aleksander	 g	 BUL	 2630	 24	 1971
 94	 Pantsulaia, Levan	 g	 GEO	 2629	 16	 1986
 95	 Kotronias, Vasilios	 g	 GRE	 2628	 31	 1964
 96	 Avrukh, Boris	 g	 ISR	 2628	 18	 1978
 97	 Riazantsev, Alexander	 g	 RUS	 2628	 8	 1985
 98	 Seirawan, Yasser	 g	 USA	 2628	 3	 1960
 99	 Postny, Evgeny	 g	 ISR	 2627	 28	 1981
 100	 Fridman, Daniel	 g	 GER	 2627	 11	 1976
 101	 Vladimirov, Evgeny	 g	 KAZ	 2627	 0	 1957
