Rank	Name	Title	Country	Rating	Games	B-Year
 51	 Tkachiev, Vladislav	 g	 FRA	 2645	 11	 1973
 52	 Movsesian, Sergei	 g	 SVK	 2645	 3	 1978
 53	 Hjartarson, Johann	 g	 ISL	 2640	 0	 1963
 54	 Zhang, Zhong	 g	 CHN	 2639	 11	 1978
 55	 Macieja, Bartlomiej	 g	 POL	 2635	 20	 1977
 56	 Tregubov, Pavel V.	 g	 RUS	 2635	 0	 1971
 57	 Lastin, Alexander	 g	 RUS	 2634	 0	 1976
 58	 Motylev, Alexander	 g	 RUS	 2634	 0	 1979
 59	 Rozentalis, Eduardas	 g	 LTU	 2633	 20	 1963
 60	 Vescovi, Giovanni	 g	 BRA	 2633	 11	 1978
 61	 Almasi, Zoltan	 g	 HUN	 2631	 9	 1976
 62	 Lputian, Smbat G	 g	 ARM	 2630	 9	 1958
 63	 Filippov, Valerij	 g	 RUS	 2630	 0	 1975
 64	 Goldin, Alexander	 g	 USA	 2629	 21	 1964
 65	 Smirnov, Pavel	 m	 RUS	 2629	 0	 1982
 66	 Khenkin, Igor	 g	 GER	 2627	 18	 1968
 67	 Kotronias, Vasilios	 g	 CYP	 2626	 37	 1964
 68	 Nielsen, Peter Heine	 g	 DEN	 2626	 20	 1973
 69	 Sadler, Matthew	 g	 ENG	 2626	 0	 1974
 70	 Kaidanov, Gregory S	 g	 USA	 2624	 18	 1959
 71	 Piket, Jeroen	 g	 NED	 2624	 6	 1969
 72	 Granda Zuniga, Julio E	 g	 PER	 2623	 10	 1967
 73	 Vaganian, Rafael A	 g	 ARM	 2623	 0	 1951
 74	 Seirawan, Yasser	 g	 USA	 2621	 4	 1960
 75	 Volkov, Sergey	 g	 RUS	 2620	 0	 1974
 76	 Moiseenko, Alexander	 g	 UKR	 2618	 28	 1980
 77	 Nunn, John D.M.	 g	 ENG	 2617	 0	 1955
 78	 Berkes, Ferenc	 g	 HUN	 2616	 25	 1985
 79	 Hansen, Curt	 g	 DEN	 2616	 9	 1964
 80	 Vladimirov, Evgeny	 g	 KAZ	 2614	 9	 1957
 81	 Sargissian, Gabriel	 g	 ARM	 2614	 8	 1983
 82	 Lutz, Christopher	 g	 GER	 2613	 10	 1971
 83	 Alekseev, Evgeny	 g	 RUS	 2613	 0	 1985
 84	 Giorgadze, Giorgi	 g	 GEO	 2612	 0	 1964
 85	 Iordachescu, Viorel	 g	 MDA	 2611	 17	 1977
 86	 Dautov, Rustem	 g	 GER	 2610	 0	 1965
 87	 Kazhgaleyev, Murtas	 g	 KAZ	 2610	 0	 1973
 88	 Markowski, Tomasz	 g	 POL	 2610	 0	 1975
 89	 Avrukh, Boris	 g	 ISR	 2609	 45	 1978
 90	 Van Den Doel, Erik	 g	 NED	 2609	 17	 1979
 91	 Hodgson, Julian M.	 g	 ENG	 2609	 0	 1963
 92	 Dorfman, Josif D	 g	 FRA	 2608	 11	 1952
 93	 Xu, Jun	 g	 CHN	 2608	 11	 1962
 94	 Najer, Evgeniy	 g	 RUS	 2608	 0	 1977
 95	 Navara, David	 g	 CZE	 2607	 26	 1985
 96	 Dominguez, Lenier	 g	 CUB	 2607	 20	 1983
 97	 Eingorn, Vereslav S	 g	 UKR	 2607	 9	 1956
 98	 Galkin, Alexander	 g	 RUS	 2607	 0	 1979
 99	 Bu, Xiangzhi	 g	 CHN	 2606	 11	 1985
 100	 Jobava, Baadur	 g	 GEO	 2605	 17	 1983
