Rank	Name	Title	Country	Rating	Games	B-Year
 47	 Short, Nigel D	 g	 ENG	 2686	 13	 1965
 48	 Miroshnichenko, Evgenij	 g	 UKR	 2686	 0	 1978
 49	 Bologan, Viktor	 g	 MDA	 2684	 18	 1971
 50	 Bu, Xiangzhi	 g	 CHN	 2682	 18	 1985
 51	 Polgar, Judit	 g	 HUN	 2682	 0	 1976
 52	 Caruana, Fabiano	 g	 ITA	 2680	 22	 1992
 53	 Sargissian, Gabriel	 g	 ARM	 2675	 15	 1983
 54	 Kurnosov, Igor	 g	 RUS	 2674	 9	 1985
 55	 Ganguly, Surya Shekhar	 g	 IND	 2672	 13	 1983
 56	 Fressinet, Laurent	 g	 FRA	 2670	 10	 1981
 57	 Areshchenko, Alexander	 g	 UKR	 2670	 0	 1986
 58	 Georgiev, Kiril	 g	 BUL	 2669	 18	 1965
 59	 Moiseenko, Alexander	 g	 UKR	 2668	 9	 1980
 60	 Grachev, Boris	 g	 RUS	 2667	 27	 1986
 61	 Bareev, Evgeny	 g	 RUS	 2667	 18	 1966
 62	 Ni, Hua	 g	 CHN	 2667	 13	 1983
 63	 Inarkiev, Ernesto	 g	 RUS	 2667	 9	 1985
 64	 So, Wesley	 g	 PHI	 2665	 22	 1993
 65	 Najer, Evgeniy	 g	 RUS	 2665	 18	 1977
 66	 Korobov, Anton	 g	 UKR	 2663	 9	 1985
 67	 Meier, Georg	 g	 GER	 2663	 9	 1987
 68	 Nisipeanu, Liviu-Dieter	 g	 ROU	 2661	 13	 1976
 69	 Harikrishna, P.	 g	 IND	 2660	 27	 1986
 70	 Wojtaszek, Radoslaw	 g	 POL	 2660	 18	 1987
 71	 Riazantsev, Alexander	 g	 RUS	 2660	 9	 1985
 72	 Laznicka, Viktor	 g	 CZE	 2659	 9	 1988
 73	 Berkes, Ferenc	 g	 HUN	 2659	 0	 1985
 74	 Lautier, Joel	 g	 FRA	 2658	 0	 1973
 75	 Cheparinov, Ivan	 g	 BUL	 2657	 19	 1986
 76	 Khismatullin, Denis	 g	 RUS	 2657	 18	 1984
 77	 Beliavsky, Alexander G	 g	 SLO	 2657	 0	 1953
 78	 Nepomniachtchi, Ian	 g	 RUS	 2656	 18	 1990
 79	 Avrukh, Boris	 g	 ISR	 2656	 0	 1978
 80	 Timofeev, Artyom	 g	 RUS	 2655	 18	 1985
 81	 Tiviakov, Sergei	 g	 NED	 2653	 13	 1973
 82	 Dreev, Alexey	 g	 RUS	 2653	 9	 1969
 83	 Savchenko, Boris	 g	 RUS	 2652	 18	 1986
 84	 Pashikian, Arman	 g	 ARM	 2652	 15	 1987
 85	 Krasenkow, Michal	 g	 POL	 2652	 9	 1963
 86	 Roiz, Michael	 g	 ISR	 2652	 6	 1983
 87	 Smeets, Jan	 g	 NED	 2651	 14	 1985
 88	 Seirawan, Yasser	 g	 USA	 2651	 1	 1960
 89	 Sutovsky, Emil	 g	 ISR	 2650	 20	 1977
 90	 Fridman, Daniel	 g	 GER	 2650	 10	 1976
 91	 Zhou, Jianchao	 g	 CHN	 2650	 9	 1988
 92	 Fedorchuk, Sergey A.	 g	 UKR	 2649	 18	 1981
 93	 Zhigalko, Sergei	 g	 BLR	 2648	 29	 1989
 94	 Smirin, Ilia	 g	 ISR	 2647	 14	 1968
 95	 Gustafsson, Jan	 g	 GER	 2646	 10	 1979
 96	 Andreikin, Dmitry	 g	 RUS	 2645	 9	 1990
 97	 Baklan, Vladimir	 g	 UKR	 2644	 9	 1978
 98	 Milov, Vadim	 g	 SUI	 2644	 0	 1972
 99	 Granda Zuniga, Julio E	 g	 PER	 2643	 18	 1967
 100	 Lastin, Alexander	 g	 RUS	 2643	 9	 1976
 101	 Zvjaginsev, Vadim	 g	 RUS	 2643	 9	 1976
