Rank	Name	Title	Country	Rating	Games	B-Year
 76	 Fressinet, Laurent	 g	 FRA	 2627	 20	 1981
 77	 Jakovenko, Dmitry	 g	 RUS	 2627	 16	 1983
 78	 Alekseev, Evgeny	 g	 RUS	 2625	 33	 1985
 79	 Areshchenko, Alexander	 g	 UKR	 2625	 28	 1986
 80	 Tkachiev, Vladislav	 g	 FRA	 2625	 23	 1973
 81	 McShane, Luke J.	 g	 ENG	 2625	 17	 1984
 82	 Timman, Jan H	 g	 NED	 2625	 17	 1951
 83	 Illescas Cordoba, Miguel	 g	 ESP	 2624	 9	 1965
 84	 Istratescu, Andrei	 g	 ROM	 2624	 0	 1975
 85	 Volkov, Sergey	 g	 RUS	 2622	 21	 1974
 86	 Jobava, Baadur	 g	 GEO	 2621	 18	 1983
 87	 Filippov, Valerij	 g	 RUS	 2621	 11	 1975
 88	 Hjartarson, Johann	 g	 ISL	 2621	 5	 1963
 89	 Almasi, Zoltan	 g	 HUN	 2619	 29	 1976
 90	 Kempinski, Robert	 g	 POL	 2619	 29	 1977
 91	 Berkes, Ferenc	 g	 HUN	 2619	 23	 1985
 92	 Kazhgaleyev, Murtas	 g	 KAZ	 2619	 18	 1973
 93	 Kharlov, Andrei	 g	 RUS	 2619	 11	 1968
 94	 Felgaer, Ruben	 g	 ARG	 2618	 26	 1981
 95	 Inarkiev, Ernesto	 g	 RUS	 2618	 19	 1985
 96	 Lutz, Christopher	 g	 GER	 2616	 21	 1971
 97	 Zhang, Pengxiang	 g	 CHN	 2616	 20	 1980
 98	 Vladimirov, Evgeny	 g	 KAZ	 2616	 9	 1957
 99	 Socko, Bartosz	 g	 POL	 2615	 42	 1978
 100	 Korchnoi, Viktor	 g	 SUI	 2615	 5	 1931
 101	 Goldin, Alexander	 g	 USA	 2615	 0	 1964
