Rank	Name	Title	Country	Rating	Games	B-Year
 59	 Smirin, Ilia	 g	 ISR	 2650	 9	 1968
 60	 Nielsen, Peter Heine	 g	 DEN	 2649	 3	 1973
 61	 Sutovsky, Emil	 g	 ISR	 2648	 18	 1977
 62	 Beliavsky, Alexander G	 g	 SLO	 2648	 8	 1953
 63	 Miroshnichenko, Evgenij	 g	 UKR	 2646	 9	 1978
 64	 Cheparinov, Ivan	 g	 BUL	 2646	 7	 1986
 65	 Gashimov, Vugar	 g	 AZE	 2644	 34	 1986
 66	 Fressinet, Laurent	 g	 FRA	 2644	 12	 1981
 67	 Avrukh, Boris	 g	 ISR	 2644	 0	 1978
 68	 Ehlvest, Jaan	 g	 USA	 2643	 63	 1962
 69	 Bareev, Evgeny	 g	 RUS	 2643	 0	 1966
 70	 Movsesian, Sergei	 g	 SVK	 2642	 20	 1978
 71	 Motylev, Alexander	 g	 RUS	 2642	 14	 1979
 72	 Seirawan, Yasser	 g	 USA	 2642	 1	 1960
 73	 Izoria, Zviad	 g	 GEO	 2641	 20	 1984
 74	 Socko, Bartosz	 g	 POL	 2641	 13	 1978
 75	 Tomashevsky, Evgeny	 g	 RUS	 2641	 9	 1987
 76	 Volkov, Sergey	 g	 RUS	 2640	 9	 1974
 77	 Gurevich, Mikhail	 g	 TUR	 2639	 26	 1959
 78	 Kobalia, Mikhail	 g	 RUS	 2639	 0	 1978
 79	 Wang, Hao	 g	 CHN	 2638	 25	 1989
 80	 Bologan, Viktor	 g	 MDA	 2636	 25	 1971
 81	 Asrian, Karen	 g	 ARM	 2635	 23	 1980
 82	 Efimenko, Zahar	 g	 UKR	 2635	 18	 1985
 83	 Fridman, Daniel	 g	 LAT	 2635	 5	 1976
 84	 Lputian, Smbat G	 g	 ARM	 2634	 0	 1958
 85	 Dreev, Alexey	 g	 RUS	 2633	 40	 1969
 86	 Sakaev, Konstantin	 g	 RUS	 2633	 3	 1974
 87	 Azmaiparashvili, Zurab	 g	 GEO	 2632	 0	 1960
 88	 Ye, Jiangchuan	 g	 CHN	 2632	 0	 1960
 89	 Smirnov, Pavel	 g	 RUS	 2631	 18	 1982
 90	 Nikolic, Predrag	 g	 BIH	 2631	 9	 1960
 91	 Moiseenko, Alexander	 g	 UKR	 2630	 14	 1980
 92	 Bauer, Christian	 g	 FRA	 2629	 22	 1977
 93	 Khenkin, Igor	 g	 GER	 2629	 18	 1968
 94	 Afromeev, Vladimir	 f	 RUS	 2628	 0	 1954
 95	 Vladimirov, Evgeny	 g	 KAZ	 2627	 7	 1957
 96	 Gagunashvili, Merab	 g	 GEO	 2625	 20	 1985
 97	 Istratescu, Andrei	 g	 ROM	 2625	 5	 1975
 98	 Najer, Evgeniy	 g	 RUS	 2624	 18	 1977
 99	 Khalifman, Alexander	 g	 RUS	 2624	 9	 1966
 100	 Postny, Evgeny	 g	 ISR	 2622	 8	 1981
