Rank	Name	Title	Country	Rating	Games	B-Year
 80	 Magomedov, Magaram	 g	 RUS	 2608	 12	 1966
 81	 Grischuk, Alexander	 g	 RUS	 2606	 36	 1983
 82	 Dautov, Rustem	 g	 GER	 2606	 23	 1965
 83	 Malakhov, Vladimir	 g	 RUS	 2605	 22	 1980
 84	 Smagin, Sergey	 g	 RUS	 2605	 8	 1958
 85	 Granda Zuniga, Julio E	 g	 PER	 2605	 0	 1967
 86	 Wang, Zili	 g	 CHN	 2603	 65	 1968
 87	 Shabalov, Alexander	 g	 USA	 2601	 67	 1967
 88	 Wu, Wenjin	 g	 CHN	 2601	 63	 1976
 89	 Dorfman, Josif D	 g	 FRA	 2600	 28	 1952
 90	 Baklan, Vladimir	 g	 UKR	 2599	 49	 1978
 91	 Giorgadze, Giorgi	 g	 GEO	 2599	 0	 1964
 92	 Vladimirov, Evgeny	 g	 KAZ	 2598	 71	 1957
 93	 Lputian, Smbat G	 g	 ARM	 2598	 22	 1958
 94	 Najer, Evgeniy	 g	 RUS	 2597	 42	 1977
 95	 Yermolinsky, Alex	 g	 USA	 2596	 44	 1958
 96	 Kuzmin, Alexey	 g	 RUS	 2596	 22	 1963
 97	 Lutz, Christopher	 g	 GER	 2595	 35	 1971
 98	 Minasian, Artashes	 g	 ARM	 2595	 29	 1967
 99	 Iordachescu, Viorel	 g	 MDA	 2594	 79	 1977
 100	 Fominyh, Alexander	 g	 RUS	 2594	 45	 1959
