Rank	Name	Title	Country	Rating	Games	B-Year
 45	 Gurevich, Mikhail	 g	 BEL	 2641	 22	 1959
 46	 Krasenkow, Michal	 g	 POL	 2641	 11	 1963
 47	 Zhang, Zhong	 g	 CHN	 2639	 9	 1978
 48	 Vallejo Pons, Francisco	 g	 ESP	 2638	 12	 1982
 49	 Nielsen, Peter Heine	 g	 DEN	 2636	 8	 1973
 50	 Dautov, Rustem	 g	 GER	 2636	 0	 1965
 51	 Korchnoi, Viktor	 g	 SUI	 2635	 2	 1931
 52	 Hjartarson, Johann	 g	 ISL	 2634	 6	 1963
 53	 Lputian, Smbat G	 g	 ARM	 2634	 0	 1958
 54	 Sasikiran, Krishnan	 g	 IND	 2633	 61	 1981
 55	 Kharlov, Andrei	 g	 RUS	 2633	 18	 1968
 56	 Tkachiev, Vladislav	 g	 FRA	 2633	 9	 1973
 57	 Seirawan, Yasser	 g	 USA	 2631	 9	 1960
 58	 Sadler, Matthew	 g	 ENG	 2631	 0	 1974
 59	 Huebner, Robert Dr.	 g	 GER	 2628	 0	 1948
 60	 Tregubov, Pavel V.	 g	 RUS	 2627	 20	 1971
 61	 Tiviakov, Sergei	 g	 NED	 2625	 9	 1973
 62	 Movsesian, Sergei	 g	 CZE	 2624	 16	 1978
 63	 Graf, Alexander	 g	 GER	 2623	 9	 1962
 64	 Landa, Konstantin	 g	 RUS	 2623	 2	 1972
 65	 Pigusov, Evgeny	 g	 RUS	 2623	 0	 1961
 66	 Shabalov, Alexander	 g	 USA	 2622	 18	 1967
 67	 Motylev, Alexander	 g	 RUS	 2622	 9	 1979
 68	 Lastin, Alexander	 g	 RUS	 2619	 9	 1976
 69	 Goldin, Alexander	 g	 USA	 2618	 14	 1964
 70	 Baklan, Vladimir	 g	 UKR	 2618	 9	 1978
 71	 Jussupow, Artur	 g	 GER	 2618	 0	 1960
 72	 Kaidanov, Gregory S	 g	 USA	 2616	 24	 1959
 73	 Timman, Jan H	 g	 NED	 2616	 13	 1951
 74	 Shipov, Sergei	 g	 RUS	 2613	 9	 1966
 75	 Dorfman, Josif D	 g	 FRA	 2613	 4	 1952
 76	 Hansen, Curt	 g	 DEN	 2613	 0	 1964
 77	 Filippov, Valerij	 g	 RUS	 2612	 9	 1975
 78	 Vescovi, Giovanni	 g	 BRA	 2611	 26	 1978
 79	 Peng, Xiaomin	 g	 CHN	 2611	 0	 1973
 80	 Nisipeanu, Liviu-Dieter	 g	 ROU	 2610	 37	 1976
 81	 Radjabov, Teimour	 g	 AZE	 2610	 9	 1987
 82	 Volkov, Sergey	 g	 RUS	 2609	 22	 1974
 83	 Epishin, Vladimir	 g	 RUS	 2606	 25	 1965
 84	 Istratescu, Andrei	 g	 ROU	 2606	 24	 1975
 85	 Fressinet, Laurent	 g	 FRA	 2606	 18	 1981
 86	 Milov, Vadim	 g	 SUI	 2606	 9	 1972
 87	 Glek, Igor V.	 g	 GER	 2605	 25	 1961
 88	 Vladimirov, Evgeny	 g	 KAZ	 2605	 17	 1957
 89	 Gyimesi, Zoltan	 g	 HUN	 2605	 9	 1977
 90	 Sokolov, Andrei	 g	 FRA	 2604	 15	 1963
 91	 Andersson, Ulf	 g	 SWE	 2604	 9	 1951
 92	 Novikov, Igor A	 g	 USA	 2603	 52	 1962
 93	 Hickl, Joerg	 g	 GER	 2602	 9	 1965
 94	 Kobalia, Mikhail	 g	 RUS	 2602	 9	 1978
 95	 Bu, Xiangzhi	 g	 CHN	 2601	 9	 1985
 96	 Dominguez, Lenier	 g	 CUB	 2601	 9	 1983
 97	 Sermek, Drazen	 g	 SLO	 2601	 9	 1969
 98	 Korneev, Oleg	 g	 RUS	 2599	 35	 1969
 99	 Stefansson, Hannes	 g	 ISL	 2598	 22	 1972
 100	 Rustemov, Alexander	 g	 RUS	 2598	 18	 1973
 101	 Benjamin, Joel	 g	 USA	 2598	 9	 1964
 102	 Fedorov, Alexei	 g	 BLR	 2598	 9	 1972
 103	 Najer, Evgeniy	 g	 RUS	 2598	 9	 1977
 104	 Eingorn, Vereslav S	 g	 UKR	 2598	 0	 1956
 105	 Hodgson, Julian M.	 g	 ENG	 2598	 0	 1963
